context,next_word,probability
"('เลย', 'ล่ะ')",เท,0.005135645096587327
"('อ่าน', 'ละ', 'เลย', 'ล่ะ')",เท,0.005128796461691478
"('เลย', 'ได้')",เท,0.010020178701687801
"('จริงๆ', 'ไม่')",เท,0.02697077428938628
"('จริงๆ', 'ไม่', 'ค่ะ')",เท,0.007923658129722304
"('ขอ', 'ยาด')",เท,0.00705320961007496
"('งาน', 'ไม่')",เท,0.026960791260535324
"('ขอ', 'ยาด', 'งาน', 'ไม่')",เท,0.026957505310600056
"('ก็', 'โดน', 'งาน')",เท,0.020718492916578273
"('มาก', 'เมท')",เท,0.007040106498413517
"('ห้องพัก', 'เงิน')",เท,0.005087563847823432
"('มาก', 'เมท', 'ห้องพัก', 'เงิน')",เท,0.0050811737448149714
"('หาย', 'ไป')",เท,0.011833130362733486
"('กู', 'จะ')",เท,0.016308218508810327
"('ทุกอย่าง', 'ที่')",เท,0.006998386405754527
"('กู', 'จะ', 'ทุกอย่าง', 'ที่')",เท,0.006995278576511096
"('ขอ', 'ไม่')",เท,0.026795637769638666
"('กัน', 'นะ')",เท,0.005062468170553842
"('ขอ', 'ไม่', 'กัน', 'นะ')",เท,0.0050594165058707565
"('ยัง', 'ไม่')",เท,0.026786482607958507
"('เพื่อน', 'เลย')",เท,0.01808532383090211
"('ยัง', 'ไม่', 'เพื่อน', 'เลย')",เท,0.01808232682191708
"('เอาจริง', 'อยาก')",เท,0.014461710660919664
"('ไป', 'บัตร')",เท,0.005033097409848932
"('เอาจริง', 'อยาก', 'ไป', 'บัตร')",เท,0.005027227211671041
"('แล้ว', 'ลาก่อน')",เท,0.006054720530778275
"('แม่',)",เท,0.007217714672075727
"('ทุก', 'วิชา')",เท,0.005007348801813857
"('แม่', 'ทุก', 'วิชา')",เท,0.0050044905646602035
