context,next_word,probability
"('นาง', 'ไม่')",ลำไย,0.012595171945898547
"('คน', 'จบ', 'นาง', 'ไม่')",ลำไย,0.012582702496050674
"('โอ๊ย', 'กู')",ลำไย,0.008378890457743505
"('บท', 'พาร์ท')",ลำไย,0.006216182931646938
"('โอ๊ย', 'กู', 'บท', 'พาร์ท')",ลำไย,0.006192277787259865
"('ไปดู', 'อ่ะ')",ลำไย,0.008303504029999756
"('อี', 'นายทุน')",ลำไย,0.006155149619201906
"('ไปดู', 'อ่ะ', 'อี', 'นายทุน')",ลำไย,0.006132349801600448
"('เว่อ', 'ต้อง')",ลำไย,0.007126847601056946
"('รอบ', 'ละ')",ลำไย,0.01732736399403066
"('ละ',)",ลำไย,0.021375661375661374
"('เอง', 'เลย')",ลำไย,0.00811821922933034
"('มาก', 'หล่อ')",ลำไย,0.006050556981449255
"('เอง', 'เลย', 'มาก', 'หล่อ')",ลำไย,0.006029515202998141
"('ทวิ', 'ต')",ลำไย,0.007025210987475138
"('มา', 'เนาะ')",ลำไย,0.008055781666892779
"('มา', 'กก')",ลำไย,0.006981750035028725
"('มา', 'เนาะ', 'มา', 'กก')",ลำไย,0.006962058212058212
"('แล้ว', 'เพราะ')",ลำไย,0.010022567370237621
"('ดู', 'ก็')",ลำไย,0.01202010346322468
"('แล้ว', 'เพราะ', 'ดู', 'ก็')",ลำไย,0.01201062191431885
"('ด่า', 'แท้ๆ')",ลำไย,0.007962068348541778
"('หลาย', 'ทีละ')",ลำไย,0.005882392508377761
"('ด่า', 'แท้ๆ', 'หลาย', 'ทีละ')",ลำไย,0.005864117654576592
"('เริ่ม',)",ลำไย,0.008777006172839505
"('อี', 'เอ')",ลำไย,0.005842342054201582
"('เริ่ม', 'อี', 'เอ')",ลำไย,0.0058246280468502686
"('ค่ะ', 'พี่')",ลำไย,0.007848272990935374
"('มาก', 'ค่ะ')",ลำไย,0.01865785934313853
"('ค่ะ',)",ลำไย,0.02337140439932318
"('ค่ะ', 'พี่', 'มาก', 'ค่ะ')",ลำไย,0.01864931364931365
"('รำคาญ', 'กด')",ลำไย,0.010849525928579734
"('คำพูด', 'ทุกวัน')",ลำไย,0.007814259385493195
"('มัน', 'จะ')",ลำไย,0.009813548937037187
"('คำพูด', 'ทุกวัน', 'มัน', 'จะ')",ลำไย,0.009805339160835687
"('บางที', 'ก็')",ลำไย,0.013812823755705077
"('แฟนคลับ', 'ด้วย')",ลำไย,0.005736589871879979
"('บางที', 'ก็', 'แฟนคลับ', 'ด้วย')",ลำไย,0.005720725921121683
"('คน', 'ขึ้น')",ลำไย,0.006719749360258373
"('ต', 'ล่ะ')",ลำไย,0.01265585134478926
"('ไหน', 'ว่ะ')",ลำไย,0.009669011141568035
"('ตัวเอง',)",ลำไย,0.008441558441558441
"('ว่ะ',)",ลำไย,0.011417096959265634
"('ไหน', 'ว่ะ', 'ตัวเอง')",ลำไย,0.006652174615433754
"('สุด', 'ๆ')",ลำไย,0.010709571043654479
"('แม่', 'โดน')",ลำไย,0.007662962436045378
"('หยุ', 'ม')",ลำไย,0.005635447587680194
"('แม่', 'โดน', 'หยุ', 'ม')",ลำไย,0.00562102506546951
"('เมื่อกี้', 'เพราะ')",ลำไย,0.009581735431111947
"('ความ', 'วังวน')",ลำไย,0.00559469728500592
"('เมื่อกี้', 'เพราะ', 'ความ', 'วังวน')",ลำไย,0.005580796812389851
"('ทรู', 'ยัง')",ลำไย,0.009518289747047918
"('ตัว', 'แอพ')",ลำไย,0.0055551226542577175
"('ทรู', 'ยัง', 'ตัว', 'แอพ')",ลำไย,0.005541716390851454
"('น่า',)",ลำไย,0.022463356729975226
"('ชิบ',)",ลำไย,0.008184523809523808
"('น่า', 'ชิบ')",ลำไย,0.007513962375073485
"('จัง', 'เลย')",ลำไย,0.00847997318585554
"('ทำไม', 'น่า')",ลำไย,0.017020015337633174
"('จัง',)",ลำไย,0.019654249845647252
"('ทำไม', 'น่า', 'จัง')",ลำไย,0.014128327502014345
"('อีแก่',)",ลำไย,0.011078382816776582
