context,next_word,probability
"('นี้', 'ต้อง', 'แล้ว', 'มั้ย')",ปัง,0.004349572888323315
"('งาน', 'เข้ามา')",ปัง,0.00597871549400502
"('ๆ', 'แบบนี้')",ปัง,0.004331950566070349
"('งาน', 'เข้ามา', 'ๆ', 'แบบนี้')",ปัง,0.004322598828517511
"('เริ่ด', 'เชิ่ด')",ปัง,0.005943912838390922
"('เริ่ด', 'เชิ่ด', 'ไม่', 'ไหว')",ปัง,0.011315422591430155
"('มารดา', 'ปู่ย่าตายาย')",ปัง,0.005934767765527554
"('มาก', 'พี่')",ปัง,0.004296258733378409
"('มารดา', 'ปู่ย่าตายาย', 'มาก', 'พี่')",ปัง,0.004287313549465427
"('เมน', 'เรา')",ปัง,0.005900935341641818
"('ไม่', 'ได้')",ปัง,0.007503271753355449
"('เมน', 'เรา', 'ไม่', 'ได้')",ปัง,0.00749888000983327
"('กั้น', 'ความ')",ปัง,0.019774107429904604
"('ของ', 'ทั้งคู่')",ปัง,0.0042618386367440945
"('กั้น', 'ความ', 'ของ', 'ทั้งคู่')",ปัง,0.0042532740598341945
"('ร์', 'ของจริง')",ปัง,0.0074539391039948584
"('ร์', 'ของจริง', 'ไม่', 'ไหว')",ปัง,0.01124686792249016
"('เริด', 'แก')",ปัง,0.009024894320983025
"('แก', 'ตัว')",ปัง,0.01213844743453614
"('เริด', 'แก', 'แก', 'ตัว')",ปัง,0.01213430005319272
"('งขอ', 'แบบ')",ปัง,0.01058085391116244
"('ๆ', 'กว่า')",ปัง,0.007433200649092704
"('งขอ', 'แบบ', 'ๆ', 'กว่า')",ปัง,0.007429139669421968
"('แม่', 'ตัว')",ปัง,0.012117998540412333
"('อยู่', 'ละ')",ปัง,0.005826430101373542
"('แม่', 'ตัว', 'อยู่', 'ละ')",ปัง,0.00582245285124428
"('ๆ', 'เฮง')",ปัง,0.004200379958821177
"('ขอให้', 'ๆ', 'เฮง')",ปัง,0.0041925610143004974
"('สุด', 'ฉุด')",ปัง,0.006504936398745255
"('คู่', 'แบบ')",ปัง,0.010503233048528196
"('ๆ', 'กับ')",ปัง,0.0041732136934535735
"('คู่', 'แบบ', 'ๆ', 'กับ')",ปัง,0.0041656557999896395
"('กับ', 'แบรนด์')",ปัง,0.005756737016107331
"('กับ', 'แบรนด์', 'ๆ')",ปัง,0.027242114801219488
"('เซ', 'ป')",ปัง,0.005738401042393783
"('ทุกวัน', 'ช่วยกัน')",ปัง,0.004132241886622893
"('เซ', 'ป', 'ทุกวัน', 'ช่วยกัน')",ปัง,0.004125122041835509
"('เมน', 'ฉัน')",ปัง,0.005708825354923358
"('ขนาด', 'นี้')",ปัง,0.005705322924236461
"('เมน', 'ฉัน', 'ขนาด', 'นี้')",ปัง,0.0057018430898765765
"('หล่อ', 'ตัว')",ปัง,0.01189826433189818
"('หล่อ', 'ตัว', 'สุด')",ปัง,0.022904457236181286
"('แล้ว', 'วว')",ปัง,0.005691536998976856
"('สะบัด', 'เลอ')",ปัง,0.00568814539793767
"('แล้ว', 'วว', 'สะบัด', 'เลอ')",ปัง,0.005684775330873334
"('เริ่ม', 'เลอ')",ปัง,0.0056814265933473815
"('ๆปั๊วะๆ', 'เด้อ')",ปัง,0.0040832026517645436
"('เริ่ม', 'เลอ', 'ๆปั๊วะๆ', 'เด้อ')",ปัง,0.004076610020348677
"('เริ่ด', 'จึ้ง')",ปัง,0.009481512477175897
"('สุ้บๆๆๆ',)",ปัง,0.006324404761904762
"('เริ่ด', 'จึ้ง', 'สุ้บๆๆๆ')",ปัง,0.004932967178380069
"('อีก', 'ขอให้')",ปัง,0.010296704431151292
"('อีก', 'ขอให้', 'ๆ')",ปัง,0.026937119333858863
"('สวย', 'ความ')",ปัง,0.019208358360985243
"('ของ', 'ลูกสาว')",ปัง,0.004049724222138016
"('สวย', 'ความ', 'ของ', 'ลูกสาว')",ปัง,0.004043451188342046
"('คนไทย',)",ปัง,0.0062683884806585795
"('คนไทย', 'ไม่', 'ไหว')",ปัง,0.011042380315304058
"('เริ่ด', 'ก้อ')",ปัง,0.0056095104970599165
"('แล้ว',)",ปัง,0.008595228537018983
"('เริ่ด', 'ก้อ', 'แล้ว')",ปัง,0.006447024546784113
"('ปัง', 'ที่สุด')",ปัง,0.008706663526964644
"('สุด', 'ปัง', 'ที่สุด')",ปัง,0.008703611862281559
"('สุด', 'ปัง')",ปัง,0.010124322506072621
"('ที่สุด', 'เกิน')",ปัง,0.004020576504416096
"('สุด', 'ปัง', 'ที่สุด', 'เกิน')",ปัง,0.004014564432175036
"('เดี่ยว', 'ได้')",ปัง,0.007126642165568467
"('ๆ', 'ละ')",ปัง,0.005573499189309209
"('เดี่ยว', 'ได้', 'ๆ', 'ละ')",ปัง,0.005570555380727417
"('ปุ', 'รืเย่')",ปัง,0.0047090579723193604
"('คู่ควร', 'เหมาะสม')",ปัง,0.005547064219892264
"('คู่ควร', 'เหมาะสม', 'ไม่', 'ไหว')",ปัง,0.010988662715975366
"('โค', 'รต')",ปัง,0.005541330932425229
"('ภูมิใจ', 'อะ')",ปัง,0.003973544134460371
"('โค', 'รต', 'ภูมิใจ', 'อะ')",ปัง,0.003967910410991688
"('สวย', 'คือ')",ปัง,0.007051335536694618
"('ชอบ', 'สุด')",ปัง,0.023046363954285637
"('สวย', 'คือ', 'ชอบ', 'สุด')",ปัง,0.023043603566948085
"('เลย', 'เป๊ะ')",ปัง,0.005507156244334517
"('มาก', 'กก')",ปัง,0.005378556508339498
"('เลย', 'เป๊ะ', 'มาก', 'กก')",ปัง,0.005375843172292828
"('แส่', 'บ')",ปัง,0.005499016103672888
"('แส่', 'บ', 'มาก')",ปัง,0.027751185989613996
"('มันดี', 'มัน')",ปัง,0.0173934162098978
"('มันดี', 'มัน', 'สุด', 'ๆ')",ปัง,0.030659360801013693
"('คน', 'นี้')",ปัง,0.005488375994718172
"('คน', 'นี้', 'มาก', 'กก')",ปัง,0.005359882372018304
"('ดัง', 'จะ')",ปัง,0.005483145103165016
"('หรอ', 'เชิ่ด')",ปัง,0.005480551513481278
"('ดัง', 'จะ', 'หรอ', 'เชิ่ด')",ปัง,0.005477972332629116
"('จะ', 'ไม่')",ปัง,0.028447099165098893
"('ได้', 'ไง')",ปัง,0.003915224321024802
"('จะ', 'ไม่', 'ได้', 'ไง')",ปัง,0.003910164923700212
"('มาก', 'ครับ')",ปัง,0.004614167240440247
"('มาก', 'ยินดี')",ปัง,0.003888256699180937
"('หล่อ', 'มาก', 'มาก', 'ยินดี')",ปัง,0.003883333852495613
"('ชี', 'มัน')",ปัง,0.017152497324911118
"('มัน', 'เริศ')",ปัง,0.0038713525160730656
"('ชี', 'มัน', 'มัน', 'เริศ')",ปัง,0.003866534968638289
"('ละ', 'เพลง')",ปัง,0.006894257252005452
"('แน่',)",ปัง,0.008186213464215076
"('ละ', 'เพลง', 'แน่')",ปัง,0.0061750413391586205
"('กลิ่น', 'ความ')",ปัง,0.018476023025135666
"('ง',)",ปัง,0.005916943197345306
"('กลิ่น', 'ความ', 'ง')",ปัง,0.004662219678109201
"('ความ', 'ปัง')",ปัง,0.009755264652963336
